id,date_listed,community,zone,lat,lon,property_category,property_type,bedrooms,area_sqft,area_m2,view,furnishing,chiller_included,parking_spaces,metro_station,metro_line,metro_distance_min,to_burj_khalifa_km,contract_type,n_cheques,annual_rent_usd,rent_per_sqft_usd,rent_per_m2_usd
R022594,2021-02-18,The Lakes,Emirates Living,25.0531,55.17098,villa,3BR_villa,3,3319,308.3,community,fully_furnished,False,2,Danube,Red,93,19.11,short_term,4,90700,27,294
R022595,2022-02-26,World Islands,World Islands,25.21908,55.1712,apartment,3BR,3,1660,154.2,city,semi_furnished,False,2,MRT-1,Red,254,10.66,short_term,6,61800,37,401
R022596,2024-11-17,Al Qusais,Al Qusais,25.28356,55.38059,apartment,1BR,1,652,60.6,community,semi_furnished,True,3,Al Qusais,Green,3,14.36,yearly,4,12200,18,202
R022597,2023-08-02,Maritime City,Maritime City,25.27281,55.28586,apartment,3BR,3,1730,160.7,park,semi_furnished,True,1,World Trade Centre,Red,66,8.49,short_term,2,52500,30,327
R022598,2022-03-20,Dubai Marina,Dubai Marina,25.08086,55.12826,apartment,1BR,1,747,69.4,burj_khalifa,fully_furnished,True,1,Dubai Internet City,Red,55,19.59,yearly,2,29800,39,430
R022599,2025-02-08,Al Mamzar,Al Mamzar,25.30109,55.34909,apartment,studio,0,474,44.0,community,unfurnished,False,2,Baniyas Square (G),Green,65,13.78,yearly,4,9000,18,204
R022600,2026-02-23,Expo City,Dubai South,24.9602,55.13702,apartment,1BR,1,735,68.3,park,semi_furnished,False,1,Expo 2020,Red,3,29.76,yearly,1,17200,23,252
R022601,2024-01-05,Dubai Studio City,Dubai Studio City,25.04096,55.23799,apartment,3BR,3,1485,137.9,golf_course,fully_furnished,False,2,Palm Deira,Green,307,17.76,yearly,2,38200,25,277
R022602,2024-12-07,Emirates Hills,Emirates Hills,25.05446,55.15501,villa,5BR_villa,5,4209,391.0,burj_khalifa,unfurnished,False,3,Jumeirah Golf Estates,Red,36,19.91,short_term,6,486600,115,1245
R022603,2024-09-02,Dubai Investment Park,DIP,24.99514,55.17854,apartment,4BR_penthouse,4,2907,270.0,golf_course,unfurnished,False,1,Dubai Investment Park,Red,20,24.45,yearly,2,55600,19,206
R022604,2021-07-30,Arabian Ranches,Arabian Ranches,25.04436,55.28949,villa,5BR_villa,5,4958,460.6,golf_course,fully_furnished,False,3,UAE Pavilion,Red,173,17.06,yearly,2,200100,40,434
R022605,2022-04-19,Dubai Festival City,Festival City,25.22237,55.35184,apartment,1BR,1,703,65.3,city,fully_furnished,False,2,Al Jafiliya,Red,74,8.28,yearly,4,16700,23,255
R022606,2022-07-14,International City,International City,25.17089,55.3973,apartment,3BR,3,1569,145.8,golf_course,fully_furnished,False,1,Dubai Healthcare City,Green,135,12.71,yearly,2,20300,12,139
R022607,2024-10-11,World Islands,World Islands,25.22183,55.16349,apartment,2BR,2,921,85.5,community,unfurnished,False,2,Noor Bank,Red,154,11.49,yearly,12,55100,59,645
R022608,2025-05-22,Mira,Reem,25.02249,55.26688,villa,5BR_villa,5,4689,435.6,city,unfurnished,True,2,Emirates Towers,Red,235,19.44,short_term,4,146600,31,337
R022609,2023-05-15,International City,International City,25.15822,55.38974,apartment,1BR,1,770,71.5,city,unfurnished,False,1,Dubai Healthcare City,Green,136,12.39,yearly,12,7700,10,108
R022610,2021-10-07,Jumeirah Beach Residence,Dubai Marina,25.07242,55.12821,apartment,1BR,1,1006,93.5,marina,fully_furnished,True,2,Business Bay,Red,214,20.23,yearly,4,42500,42,454
R022611,2023-07-19,Arabian Ranches 3,Arabian Ranches,25.06484,55.27884,villa,5BR_villa,5,5580,518.4,community,fully_furnished,True,3,Stadium,Red,338,14.72,yearly,2,212400,38,410
R022612,2021-06-14,Dubai Marina,Dubai Marina,25.083,55.13064,apartment,studio,0,489,45.5,burj_khalifa,fully_furnished,True,1,Sharaf DG,Red,74,19.25,yearly,1,14100,28,310
R022613,2025-05-05,Jumeirah Lake Towers,JLT,25.06393,55.15796,apartment,studio,0,569,52.9,community,unfurnished,False,2,MRT-1,Red,46,18.89,yearly,2,17200,30,325
R022614,2024-05-24,Bukadra,Bukadra,25.17837,55.31961,apartment,3BR,3,1658,154.0,community,fully_furnished,False,1,Palm Deira,Green,124,5.01,yearly,2,39600,23,257
R022615,2021-02-21,Mira,Reem,25.04362,55.26857,villa,3BR_villa,3,2231,207.2,park,semi_furnished,True,2,Stadium (G),Green,358,17.09,yearly,1,34700,15,167
R022616,2021-11-11,Bur Dubai,Bur Dubai,25.26081,55.29959,apartment,3BR,3,1215,112.8,park,semi_furnished,True,1,Al Ghubaiba,Green,6,7.51,yearly,6,18800,15,166
R022617,2023-12-18,Dubai Islands,Deira Islands,25.28621,55.30047,apartment,3BR,3,1328,123.4,marina,unfurnished,True,1,Union (G),Green,25,10.24,yearly,1,59700,45,484
R022618,2025-01-09,Karama,Bur Dubai,25.25581,55.30042,apartment,3BR,3,1710,158.9,city,semi_furnished,True,1,ADCB,Red,20,7.02,yearly,4,30700,18,193
R022619,2024-02-02,Al Reem,Arabian Ranches,25.04554,55.24771,villa,3BR_villa,3,3167,294.2,park,fully_furnished,True,2,Jumeirah Golf Estates,Red,127,17.08,yearly,6,97200,30,330
R022620,2022-08-30,Mira,Reem,25.04182,55.27506,villa,4BR_villa,4,3872,359.8,pool,fully_furnished,False,3,Sharaf DG,Red,138,17.28,yearly,2,92700,23,258
R022621,2024-12-26,Pearl Jumeira,Jumeirah,25.22134,55.22277,villa,5BR_villa,5,5529,513.6,city,fully_furnished,False,3,Financial Centre,Red,48,5.85,yearly,2,545100,98,1061
R022622,2026-04-27,Sobha Hartland,MBR City,25.17264,55.29103,apartment,1BR,1,741,68.9,burj_khalifa,fully_furnished,True,1,Al Jadaf,Green,72,3.2,yearly,4,50900,68,739
R022623,2022-02-13,City Walk,Al Wasl,25.20889,55.24907,villa,4BR_villa,4,4793,445.3,community,fully_furnished,True,2,BurJuman (G),Green,79,2.86,short_term,12,236200,49,530
R022624,2024-03-15,Dubai Sports City,Dubai Sports City,25.05909,55.21535,apartment,3BR,3,1181,109.7,city,fully_furnished,False,2,Noor Bank,Red,113,16.47,yearly,2,24300,20,222
R022625,2024-04-16,Jumeirah Bay Island,Jumeirah,25.19442,55.2403,apartment,3BR,3,2226,206.8,sea,unfurnished,True,1,ADCB,Red,98,3.44,yearly,4,330300,148,1598
R022626,2023-12-11,Dubai Marina,Dubai Marina,25.07518,55.16223,apartment,studio,0,405,37.6,burj_khalifa,fully_furnished,True,1,Discovery Gardens,Red,48,17.65,yearly,2,23600,58,626
R022627,2025-09-13,Al Mamzar,Al Mamzar,25.29316,55.3582,apartment,2BR,2,1402,130.2,community,fully_furnished,False,1,Al Qiyadah (G),Green,9,13.6,yearly,1,52700,37,405
R022628,2024-12-13,DIFC,DIFC,25.19849,55.26139,apartment,3BR,3,1243,115.4,community,fully_furnished,True,1,Emirates Towers,Red,11,1.32,yearly,12,72900,58,631
R022629,2021-07-02,International City,International City,25.14956,55.42973,apartment,2BR,2,1152,107.1,park,unfurnished,True,1,Salah Al Din (G),Green,187,16.5,short_term,2,7000,6,65
R022630,2023-09-01,Karama,Bur Dubai,25.24652,55.28972,apartment,studio,0,431,40.0,golf_course,semi_furnished,False,2,Al Karama,Red,16,5.7,yearly,4,9600,22,239
R022631,2025-01-29,Al Warqa,Al Warqa,25.19413,55.39531,villa,3BR_villa,3,2809,261.0,city,fully_furnished,False,3,Al Jadaf,Green,86,12.17,yearly,1,68700,24,263
R022632,2022-09-19,La Mer,Jumeirah,25.22209,55.26355,apartment,4BR_penthouse,4,2619,243.3,marina,semi_furnished,False,2,Emirates Towers,Red,31,2.97,short_term,2,190800,72,784
R022633,2022-10-17,Al Barsha,Al Barsha,25.11027,55.20814,villa,5BR_villa,5,5242,487.0,city,semi_furnished,False,2,Sharaf DG,Red,23,11.74,yearly,6,127300,24,261
R022634,2024-11-15,Expo City,Dubai South,24.96019,55.15561,apartment,studio,0,465,43.2,city,unfurnished,True,1,Al Furjan,Red,95,28.94,yearly,6,10500,22,243
R022635,2025-06-14,Jebel Ali,Jebel Ali,25.0114,55.08948,apartment,2BR,2,1110,103.1,pool,fully_furnished,True,1,ADCB,Red,411,27.81,yearly,2,18000,16,175
R022636,2025-12-29,Mira,Reem,25.04634,55.28526,villa,6BR_villa,6,8103,752.8,community,fully_furnished,False,2,Noor Bank,Red,131,16.81,yearly,2,257500,31,342
R022637,2025-07-09,Al Barsha South,Al Barsha,25.07586,55.18294,apartment,2BR,2,866,80.5,community,semi_furnished,False,2,Sharaf DG,Red,46,16.33,yearly,2,15100,17,188
R022638,2021-06-22,Karama,Bur Dubai,25.24755,55.29572,apartment,2BR,2,1086,100.9,park,fully_furnished,True,1,BurJuman (G),Green,12,6.0,yearly,4,18600,17,184
R022639,2025-08-13,Arabian Ranches,Arabian Ranches,25.05964,55.26499,villa,4BR_villa,4,4276,397.3,pool,fully_furnished,False,3,Mall of the Emirates,Red,119,15.33,yearly,12,243300,56,613
R022640,2021-09-13,Jumeirah Beach Residence,Dubai Marina,25.0596,55.1422,apartment,studio,0,486,45.2,community,semi_furnished,False,1,Sharaf DG,Red,80,20.28,yearly,2,12500,25,276
R022641,2025-06-18,Dubai Silicon Oasis,Dubai Silicon Oasis,25.10714,55.38492,apartment,2BR,2,1257,116.7,park,fully_furnished,False,1,Al Qiyadah (G),Green,237,14.97,yearly,6,23300,18,199
R022642,2021-10-03,The Lakes,Emirates Living,25.07962,55.15019,villa,5BR_villa,5,6393,594.0,pool,unfurnished,True,3,Sharaf DG,Red,72,18.09,yearly,4,143900,22,242
R022643,2025-09-24,Remraam,Dubailand,25.01295,55.27288,apartment,2BR,2,1112,103.3,city,fully_furnished,True,2,Al Furjan,Red,131,20.49,yearly,6,13000,11,125
R022644,2025-02-17,Reem Mira,Reem,25.04064,55.26739,villa,4BR_villa,4,3331,309.5,city,fully_furnished,True,3,Expo 2020,Red,188,17.42,yearly,1,113900,34,368
R022645,2025-01-11,Majan,Dubailand,25.05403,55.29892,apartment,3BR,3,1909,177.4,burj_khalifa,semi_furnished,True,1,World Trade Centre,Red,204,16.11,short_term,6,39200,20,221
R022646,2024-02-17,DAMAC Lagoons,Damac,25.05226,55.26477,villa,3BR_villa,3,3237,300.8,community,semi_furnished,False,3,Centrepoint,Red,322,16.15,yearly,2,68600,21,228
R022647,2023-11-26,The Meadows,Emirates Living,25.07462,55.17854,villa,6BR_villa,6,7813,725.9,community,unfurnished,True,2,Al Furjan,Red,45,16.7,yearly,2,337800,43,465
R022648,2025-08-14,Mudon,Dubailand,25.06128,55.27098,villa,4BR_villa,4,3261,303.0,pool,fully_furnished,True,3,First Abu Dhabi Bank,Red,122,15.12,yearly,2,73900,22,244
R022649,2024-05-02,Discovery Gardens,Discovery Gardens,25.04084,55.14533,apartment,2BR,2,1226,113.9,community,fully_furnished,True,1,Discovery Gardens,Red,9,21.71,yearly,12,25700,21,226
R022650,2021-08-03,La Mer,Jumeirah,25.21906,55.27032,apartment,3BR,3,1356,125.9,community,unfurnished,False,2,First Abu Dhabi Bank,Red,127,2.46,yearly,1,59500,43,472
R022651,2025-05-01,Deira,Deira,25.26836,55.31178,apartment,studio,0,465,43.2,marina,fully_furnished,True,2,Union (G),Green,4,8.76,yearly,2,11200,24,260
R022652,2023-11-25,City Walk,Al Wasl,25.1963,55.27335,apartment,4BR_penthouse,4,3523,327.3,sea,semi_furnished,False,1,Abu Baker Al Siddique,Red,126,0.15,short_term,4,205600,58,628
R022653,2022-09-22,Dubai Investment Park,DIP,24.98881,55.1861,apartment,studio,0,455,42.3,community,semi_furnished,True,1,Jumeirah Golf Estates,Red,45,24.82,yearly,2,6800,15,162
R022654,2026-01-30,The Meadows,Emirates Living,25.0479,55.17912,villa,3BR_villa,3,2232,207.4,park,fully_furnished,False,4,Discovery Gardens,Red,42,19.17,yearly,2,134100,60,647
R022655,2026-02-07,Dubai Marina,Dubai Marina,25.07717,55.13338,apartment,studio,0,441,41.0,community,fully_furnished,False,2,Al Karama,Red,310,19.48,yearly,2,20800,47,506
R022656,2024-03-30,Dubai Hills Estate,Mohammed Bin Rashid,25.12338,55.23925,apartment,1BR,1,846,78.6,park,semi_furnished,True,1,ADCB,Red,210,8.94,yearly,2,27500,32,350
R022657,2025-08-15,Expo City,Dubai South,24.95889,55.15119,apartment,2BR,2,1495,138.9,city,semi_furnished,False,1,UAE Exchange,Red,99,29.26,yearly,1,30400,20,219
R022658,2022-04-27,Dubai Marina,Dubai Marina,25.07709,55.14025,apartment,2BR,2,867,80.5,city,semi_furnished,True,1,Mashreq Bank,Red,43,18.99,yearly,2,31200,36,388
R022659,2025-04-05,Jebel Ali,Jebel Ali,25.00133,55.08958,apartment,1BR,1,690,64.1,burj_khalifa,semi_furnished,False,1,UAE Pavilion,Red,44,28.65,yearly,4,13300,19,207
R022660,2022-07-22,Dubai Marina,Dubai Marina,25.07498,55.15202,apartment,2BR,2,1428,132.6,marina,fully_furnished,False,1,Dubai Internet City,Red,54,18.34,yearly,1,52100,36,393
R022661,2022-04-24,Bukadra,Bukadra,25.18561,55.36715,apartment,1BR,1,828,76.9,park,unfurnished,True,2,Ibn Battuta,Red,325,9.42,yearly,2,18300,22,238
R022662,2023-08-29,DIFC,DIFC,25.21419,55.29749,apartment,1BR,1,609,56.5,marina,unfurnished,True,1,BurJuman,Red,62,2.99,yearly,12,33300,54,590
R022663,2022-05-25,Jumeirah 1,Jumeirah,25.23254,55.2663,villa,5BR_villa,5,4509,418.9,pool,semi_furnished,True,4,Emirates Towers,Red,37,4.01,yearly,4,187200,41,447
R022664,2024-09-04,Al Warqa,Al Warqa,25.21167,55.38135,villa,3BR_villa,3,2751,255.6,park,fully_furnished,False,3,Baniyas Square (G),Green,143,10.88,short_term,4,54000,19,211
R022665,2025-10-15,Tilal Al Ghaf,Tilal Al Ghaf,25.02239,55.26914,villa,4BR_villa,4,3444,319.9,community,unfurnished,False,2,Expo 2020,Red,160,19.45,yearly,12,91300,26,286
R022666,2021-03-11,The Springs,Emirates Living,25.03801,55.19081,villa,4BR_villa,4,5505,511.4,golf_course,fully_furnished,True,3,Sharaf DG,Red,83,19.6,yearly,2,132600,24,259
R022667,2023-02-02,Al Barsha,Al Barsha,25.1116,55.20642,apartment,3BR,3,2208,205.1,community,unfurnished,True,2,Mall of the Emirates,Red,10,11.72,yearly,1,34600,15,168
R022668,2026-03-07,Dubai Silicon Oasis,Dubai Silicon Oasis,25.12043,55.39438,apartment,studio,0,442,41.1,community,fully_furnished,True,2,Sharaf DG,Red,244,14.79,yearly,1,9000,20,219
R022669,2022-08-08,Bukadra,Bukadra,25.18827,55.33386,apartment,1BR,1,784,72.8,park,semi_furnished,False,2,Burj Khalifa/Dubai Mall,Red,81,6.06,short_term,6,20700,26,284
R022670,2022-03-22,Dubai Festival City,Festival City,25.23701,55.36878,apartment,1BR,1,609,56.6,park,semi_furnished,False,2,Al Jadaf,Green,26,10.48,yearly,4,15600,25,275
R022671,2023-10-30,Jumeirah Bay Island,Jumeirah,25.21555,55.22907,villa,4BR_villa,4,3712,344.9,park,semi_furnished,True,3,World Trade Centre,Red,50,5.0,yearly,2,362100,97,1050
R022672,2022-08-10,Dubai Production City,IMPZ,25.02376,55.24448,apartment,studio,0,437,40.6,sea,fully_furnished,True,2,Mashreq Bank,Red,123,19.52,yearly,1,6100,14,151
R022673,2025-08-23,Green Community,DIP,25.00763,55.16845,villa,5BR_villa,5,4884,453.7,community,semi_furnished,False,3,Jebel Ali,Red,51,23.63,yearly,1,110900,22,245
R022674,2021-06-10,Bluewaters Island,Dubai Marina,25.06407,55.13152,villa,5BR_villa,5,5068,470.8,city,fully_furnished,False,2,Discovery Gardens,Red,52,20.64,short_term,6,250800,49,533
R022675,2022-11-29,Dubai Creek Harbour,Creek,25.19929,55.34491,apartment,1BR,1,681,63.3,marina,semi_furnished,True,1,Creek,Green,44,7.1,yearly,12,32700,48,516
R022676,2022-11-12,Arabian Ranches,Arabian Ranches,25.04528,55.26089,villa,4BR_villa,4,2540,236.0,city,fully_furnished,True,2,Mall of the Emirates,Red,120,16.95,yearly,2,94300,37,400
R022677,2023-10-11,International City,International City,25.15187,55.41375,apartment,1BR,1,657,61.1,city,unfurnished,True,1,Al Jafiliya,Red,171,14.9,yearly,2,6100,9,100
R022678,2025-05-05,The Views,The Greens,25.08983,55.16865,apartment,studio,0,627,58.3,park,fully_furnished,False,1,Jumeirah Golf Estates,Red,103,16.0,yearly,4,18900,30,324
R022679,2024-06-26,Dubai Hills Estate,Mohammed Bin Rashid,25.11045,55.24949,apartment,1BR,1,777,72.1,burj_khalifa,fully_furnished,False,1,Jumeirah Golf Estates,Red,151,9.97,yearly,4,40400,52,560
R022680,2025-10-23,Dubai Marina,Dubai Marina,25.08037,55.16335,apartment,1BR,1,872,81.0,sea,unfurnished,True,3,Union (G),Green,326,17.14,yearly,4,41800,47,516
R022681,2025-05-01,Damac Hills 2,Damac Hills,24.9659,55.2906,villa,4BR_villa,4,3948,366.8,sea,fully_furnished,False,3,Abu Hail,Red,435,25.77,yearly,6,107700,27,294
R022682,2021-07-25,The Valley,Dubai-Al Ain Road,24.9677,55.49768,villa,6BR_villa,6,6379,592.6,city,fully_furnished,True,2,Al Nahda (G),Green,467,34.01,yearly,2,75400,11,127
R022683,2024-09-30,Majan,Dubailand,25.06979,55.31134,apartment,1BR,1,760,70.6,community,fully_furnished,False,2,First Abu Dhabi Bank,Red,108,14.65,short_term,2,15400,20,218
R022684,2023-01-22,Town Square,Nshama,25.00348,55.26736,apartment,studio,0,390,36.2,marina,fully_furnished,True,1,Al Furjan,Red,154,21.55,yearly,4,8100,20,224
R022685,2025-03-17,Meydan,Meydan,25.16376,55.2891,apartment,1BR,1,600,55.7,pool,fully_furnished,True,1,Sharaf DG,Red,144,4.0,yearly,6,27500,45,493
R022686,2024-04-22,Liwan,Dubailand,25.07007,55.33444,apartment,3BR,3,1882,174.8,sea,fully_furnished,False,1,Al Jadaf,Green,212,15.37,yearly,4,41600,22,238
R022687,2022-03-19,Dubailand,Dubailand,25.02364,55.3094,apartment,2BR,2,1093,101.5,burj_khalifa,fully_furnished,True,1,Jumeirah Golf Estates,Red,165,19.62,yearly,12,17000,15,167
R022688,2021-12-11,Jumeirah Village Triangle,JVT,25.05805,55.17946,apartment,studio,0,417,38.7,community,unfurnished,False,1,Al Furjan,Red,60,18.19,yearly,1,6600,15,170
R022689,2023-05-27,Azizi Riviera,MBR City,25.15595,55.29347,apartment,3BR,3,1685,156.6,community,semi_furnished,False,1,BurJuman,Red,112,4.97,yearly,12,57900,34,370
R022690,2026-04-19,Al Barsha South,Al Barsha,25.07827,55.24591,apartment,2BR,2,1184,110.0,park,unfurnished,False,1,Noor Bank,Red,65,13.53,short_term,6,23600,20,215
R022691,2023-02-20,Bluewaters Island,Dubai Marina,25.06719,55.12599,apartment,2BR,2,1085,100.8,community,semi_furnished,True,3,Dubai Investment Park,Red,134,20.79,yearly,4,57500,53,570
R022692,2025-03-07,Jebel Ali,Jebel Ali,25.01893,55.10192,apartment,3BR,3,1312,121.8,community,unfurnished,False,1,Ibn Battuta,Red,48,26.35,short_term,2,22300,17,183
R022693,2024-10-21,Jumeirah Golf Estates,JGE,25.01369,55.19942,villa,4BR_villa,4,3282,304.9,city,fully_furnished,True,3,Dubai Investment Park,Red,42,21.76,yearly,6,173900,53,570
R022694,2022-03-14,Jumeirah Village Triangle,JVT,25.05886,55.19864,apartment,studio,0,466,43.3,community,unfurnished,True,1,Al Furjan,Red,58,17.17,yearly,2,8900,19,206
R022695,2024-01-08,Jumeirah Golf Estates,JGE,25.02064,55.17606,villa,3BR_villa,3,2803,260.4,park,semi_furnished,False,3,Jebel Ali,Red,66,21.99,yearly,6,102000,36,392
R022696,2025-03-22,Dubailand,Dubailand,25.02375,55.30761,apartment,2BR,2,1624,150.8,city,fully_furnished,False,1,Dubai Investment Park,Red,171,19.57,yearly,1,29300,18,194
R022697,2021-03-02,DIFC,DIFC,25.20885,55.26969,apartment,1BR,1,739,68.6,park,semi_furnished,False,1,Emirates Towers,Red,10,1.38,yearly,12,31400,42,457
R022698,2024-08-14,Al Reem,Arabian Ranches,25.04971,55.25832,villa,5BR_villa,5,5210,484.0,marina,fully_furnished,True,2,Danube,Red,181,16.48,short_term,2,196300,37,406
R022699,2021-04-04,Jumeirah Bay Island,Jumeirah,25.21401,55.23101,apartment,3BR,3,1457,135.4,park,unfurnished,False,2,Business Bay,Red,34,4.75,yearly,2,103600,71,765
R022700,2021-10-24,Damac Hills,Damac Hills,25.0306,55.28292,apartment,1BR,1,839,77.9,city,unfurnished,False,1,Energy,Red,224,18.55,yearly,6,14600,17,188
R022701,2022-09-22,Jumeirah 1,Jumeirah,25.23621,55.24488,villa,4BR_villa,4,2931,272.3,park,semi_furnished,False,2,Energy,Red,389,5.26,yearly,2,135900,46,499
R022702,2025-01-05,Dubai Hills Estate,Mohammed Bin Rashid,25.11825,55.22935,apartment,studio,0,426,39.6,community,fully_furnished,False,2,Mashreq Bank,Red,96,9.88,short_term,2,18800,44,475
R022703,2025-12-28,Damac Hills 2,Damac Hills,24.97164,55.28262,villa,6BR_villa,6,7114,660.9,park,fully_furnished,True,4,Dubai Investment Park,Red,155,25.1,yearly,1,135100,19,204
R022704,2022-11-23,Jumeirah 1,Jumeirah,25.23512,55.26177,villa,4BR_villa,4,3818,354.7,community,fully_furnished,True,2,Al Karama,Red,65,4.4,yearly,12,192700,50,543
R022705,2024-04-01,Tilal Al Ghaf,Tilal Al Ghaf,25.00521,55.27759,villa,4BR_villa,4,5949,552.6,community,unfurnished,True,2,Al Furjan,Red,135,21.35,yearly,2,202800,34,367
R022706,2022-12-10,Dubai South,Dubai South,24.91495,55.1395,villa,3BR_villa,3,3877,360.2,community,fully_furnished,False,4,Danube,Red,157,34.2,yearly,4,36900,9,102
R022707,2022-09-01,Remraam,Dubailand,25.00158,55.25717,apartment,3BR,3,1858,172.6,city,semi_furnished,False,1,Dubai Internet City,Red,164,21.82,yearly,1,22100,11,128
R022708,2021-10-06,Dubai Islands,Deira Islands,25.28889,55.31876,apartment,1BR,1,789,73.3,city,unfurnished,True,2,Union (G),Green,29,11.13,yearly,6,23300,29,318
R022709,2025-04-26,Arabian Ranches 2,Arabian Ranches,25.05609,55.26433,villa,3BR_villa,3,1853,172.2,community,unfurnished,False,3,Noor Bank,Red,117,15.72,yearly,4,68500,37,398
R022710,2022-08-13,The Views,The Greens,25.09973,55.16375,apartment,1BR,1,437,40.6,burj_khalifa,semi_furnished,True,2,Dubai Internet City,Red,6,15.54,yearly,4,18000,41,443
R022711,2025-04-26,Madinat Jumeirah Living,Jumeirah,25.13059,55.18411,apartment,2BR,2,878,81.6,community,fully_furnished,False,2,Mall of the Emirates,Red,27,11.72,short_term,1,43500,49,533
R022712,2021-11-21,Damac Hills 2,Damac Hills,24.97371,55.31342,villa,6BR_villa,6,7093,658.9,burj_khalifa,semi_furnished,False,3,Danube,Red,217,25.16,yearly,1,115600,16,175
R022713,2022-03-05,Karama,Bur Dubai,25.23605,55.31401,apartment,3BR,3,2209,205.3,park,fully_furnished,True,2,Salah Al Din,Red,50,5.88,yearly,2,36900,16,180
R022714,2022-11-22,Dubai Investment Park,DIP,24.99396,55.15778,apartment,3BR,3,1473,136.9,marina,unfurnished,True,1,Noor Bank,Red,178,25.47,yearly,6,22000,14,161
R022715,2021-01-31,Dubai Islands,Deira Islands,25.28255,55.30427,apartment,1BR,1,1049,97.5,community,fully_furnished,True,1,Union,Red,26,9.95,yearly,1,22500,21,231
R022716,2022-08-17,Meydan,Meydan,25.14241,55.27567,apartment,2BR,2,1168,108.5,community,unfurnished,True,3,Creek,Green,119,6.09,short_term,4,35300,30,325
R022717,2026-02-09,Al Qusais,Al Qusais,25.27278,55.36736,apartment,2BR,2,1162,108.0,marina,fully_furnished,False,1,Al Qusais,Green,2,12.57,yearly,1,22300,19,206
R022718,2022-06-01,Mira,Reem,25.03541,55.28092,villa,3BR_villa,3,3469,322.3,golf_course,fully_furnished,True,2,First Abu Dhabi Bank,Red,137,18.0,yearly,12,93700,27,291
R022719,2023-02-17,Reem Mira,Reem,25.05265,55.29064,villa,4BR_villa,4,3398,315.7,community,fully_furnished,True,4,Dubai Investment Park,Red,141,16.16,yearly,12,68900,20,218
